track_id,input_artist,input_title,play_count,batch_id,model,identified,confidence,artists,title,mix_name,remixers,featured_artists,record_label,catalog_number,release_title,release_type,release_year,formats,primary_genre,subgenres,bpm_estimate,musical_key,energy,mood_tags,dj_set_role,groove,percussion,bassline,vocals,melodic_elements,texture,emotional_character,dancefloor_effect,review_blurb,description_basis,similar_artists,description,parsing_notes
1c626f39f812,Ambivalent,R U OK,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,True,high,Ambivalent,R U OK?,,,,Minus,,,unknown,,,minimal techno,glitchy minimal; mnml,126,,high,hypnotic; playful; tense,peak-time,"stripped, skipping minimal groove with elastic swing","clicks and cuts; snappy claps; tight, rolling hi-hats; rimshot accents","dry, rubbery sub pulse that bumps under the vocal edits","chopped male voice repeating 'are you okay?', stuttered and glitched as a hook",bleepy synth ticks; FX swells and reverses,sleek; austere; precise,"cheeky yet edgy, with a teasing, slightly paranoid undertone",locks the floor into a hypnotic march and sparks big crowd call-and-response moments,"A stone-cold Minus classic: razor-sharp drums, a rubbery low-end and that taunting 'are you okay?' vocal work the tension perfectly. It’s playful and menacing at once, building a heady hypnosis that detonates when the edits hit. Peak-time minimal with undeniable staying power.",known track,Gaiser; Heartthrob; Marc Houle; Troy Pierce; Audion,"Ambivalent’s breakthrough minimal anthem on Minus built around a stuttering 'are you okay?' vocal, precision drums and a rubbery low-end. A staple of late-2000s minimal sets, it balances playful provocation with relentless functionality.",Title cleaned; added missing question mark and normalised capitalisation.
1c6be871c89f,Miss Kittin,Plastikman / Elektrostatik,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Miss Kittin,Plastikman / Elektrostatik,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,"Title appears to include another artist name ('Plastikman') separated by '/', suggesting a mashup, medley, or mis-tag. Kept artist as 'Miss Kittin' per the tag and preserved the full raw title since the correct split could not be determined with confidence."
1ceeeb17f191,(unknown),Massi DL - Barbabietola e Spinas,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Massi DL,Barbabietola e Spinas,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Artist was in the title field; parsed as 'Massi DL' and track title 'Barbabietola e Spinas'. No mix/version info present. Left title as-is; possible misspelling but not altered without certainty.
1d07f1d5688f,Robert Perdini,My Name Is Freaky,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Robert Perdini,My Name Is Freaky,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Source tags appear clean; artist and title are straightforward; no mix/version indicated.
1d2f254f025a,dario zenker,moh reloaded (tractile remix - version two),1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Dario Zenker,Moh Reloaded,Tractile Remix - Version Two,Tractile,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,"Capitalised artist and title. Parsed mix info in parentheses as mix_name, extracted remixer 'Tractile' and kept 'Version Two' as part of the mix name."
1dec02dfc388,2000 and One,(unknown),1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,2000 And One,,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Title field only contained placeholder '(unknown)'; no track title available. Normalized artist capitalization to '2000 And One'.
1e750405ded1,Slajh aka Steve Lawler & Jimmy Hill,White Pockets (Original Mix),1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,SLAJH,White Pockets,Original Mix,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Artist field contained alias info; kept primary artist as 'SLAJH' and removed 'aka Steve Lawler & Jimmy Hill'. Title contained mix name; split to 'White Pockets' and 'Original Mix'.
1ee79f061b3d,Paco Osuna,Influence (Original Mix),1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Paco Osuna,Influence,Original Mix,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,"Kept artist as 'Paco Osuna'. Extracted mix name from title parentheses: 'Influence (Original Mix)' -> title 'Influence', mix_name 'Original Mix'."
1f5435f45e8f,(unknown),Ricardo.Villalobos - Fizheuer.Zieheuer[playhouse.133],1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,True,high,Ricardo Villalobos,Fizheuer Zieheuer,,,,Playhouse,PLAYHOUSE 133,Fizheuer Zieheuer,single,2006,vinyl,minimal techno,microhouse,,,medium,hypnotic; trippy; celebratory; psychedelic; rolling,after-hours,"long-form, hypnotic roll that swells and tightens over time",clicky rimshots; syncopated claps; tight shakers; micro-edited drum programming,"deep, rubbery sub pulses that anchor the looping motif",,looped Balkan brass/horn riffs; filter-swept edits; subtle FX swells,organic; elastic; minimal; percussive,"euphoric yet dreamlike, a carnival haze that turns hypnotic",locks the floor into a trance and slowly whips it into a jubilant surge as the horns ride out,"A marathon Villalobos opus built on hypnotic micro-grooves and an irresistible looped brass motif. The drums stay featherlight and clicky while a rubbery sub steadies the ship, letting the horn refrain bloom into a jubilant, psychedelic haze. It’s an after-hours spell that becomes pure release when the theme crests.",known track,Luciano; Zip; Thomas Melchior; Rhadoo; Fumiya Tanaka,"Ricardo Villalobos’s 2006 Playhouse classic, a long-form minimal techno piece centered on a looping brass motif over finely detailed microhouse percussion. A signature after-hours weapon that builds tension and release across its extended runtime.","Artist field was '(unknown)'; parsed 'Artist - Title [label.catno]' from title. Replaced dots with spaces, standardized capitalization, and extracted label 'Playhouse' and catalog number 'PLAYHOUSE 133' from bracket."
200ca568a3a2,Magda,Dr. Secret Tooth,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Magda,Dr. Secret Tooth,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Tags were already clean; no mix/version info present. Kept artist as 'Magda' and title as 'Dr. Secret Tooth' without changes.
20e4bac88b96,Jon Seber,Speechless Monkeys (Delete Remix),1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Jon Seber,Speechless Monkeys,Delete Remix,Delete,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Parsed remix from parentheses in title; set remixers to 'Delete'. No other cleaning required.
2211030a38ef,Tractile,Silent Movie,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Tractile,Silent Movie,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Tags were already clean: artist 'Tractile' and title 'Silent Movie' with no mix or remix info present.
2269f0c59ee3,Robag Wruhme,Ratibor Numida (Original Mix),1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Robag Wruhme,Ratibor Numida,Original Mix,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Artist field was clean. Extracted mix name from title parentheses; cleaned title to 'Ratibor Numida' and mix_name to 'Original Mix'.
232e0b19eb98,Troy Pierce,Klitkut,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Troy Pierce,Klitkut,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Tag appears clean; kept artist and title as-is.
2339b4f0b009,Fraktion,this never works,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Fraktion,This Never Works,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Corrected title capitalization from 'this never works'. No mix name or additional info present.
239066658979,Luca Bacchetti,El Matador (Dub Mix),1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Luca Bacchetti,El Matador,Dub Mix,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Extracted mix name 'Dub Mix' from parentheses in title. Artist and title otherwise appear clean; no catalog number or label present in tag.
2391e65a8ea4,Ricardo Villalobos,Bounus Track - Senor Coconut - Electrolatino (R.Villalobos Lecktro Carino Mix),1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Señor Coconut,Electrolatino,Lecktro Cariño Mix,Ricardo Villalobos,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,"Original tag had remixer as artist and the full string in the title. Parsed as: Artist = Señor Coconut; Title = Electrolatino; Mix = Lecktro Cariño Mix; Remixer = Ricardo Villalobos. Removed the leading 'Bounus Track' noise, standardized spacing/hyphens, and fixed accents/typos ('Senor'→'Señor', 'Carino'→'Cariño')."
23a85f4651b8,Argy,Tronic Jams (The Storm),1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Argy,Tronic Jams,The Storm,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Interpreted the parenthetical 'The Storm' as a mix/subtitle; set title to 'Tronic Jams'. No label or catalog info present in the tag.
2411817ad1a1,Ito & Star,Sudoko Kid,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Ito & Star,Sudoko Kid,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Tags appear clean; artist already in artist field and title in title field. No mix/version indicated; kept as-is.
252547bb4a2b,Dario Zenker,felder,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Dario Zenker,Felder,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Title normalised from lower case 'felder' to 'Felder'. No mix information or remixers present in the tag.
2533ae55c0b2,Chris Carrier,Sure Shot,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Chris Carrier,Sure Shot,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Tags were clean; no changes needed.
2568af363a60,Alexi Delano & Xpansul,Vegetotherapy,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Alexi Delano; Xpansul,Vegetotherapy,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Parsed two collaborators from the artist field ('Alexi Delano & Xpansul'). Title is already clean with no mix/version specified; no catalog numbers or extra metadata present.
25da3a17fd89,JPLS,Twilite 4,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,JPLS,Twilite 4,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Tags appear clean; kept artist as 'JPLS' and title as 'Twilite 4'. No mix/version or label info present in the tag.
2621f96c555c,Markantonio And Joseph Capriati,Molotov (Original Mix),1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Markantonio; Joseph Capriati,Molotov,Original Mix,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Split the joint artist credit on 'And' into two artists (Markantonio; Joseph Capriati) and moved '(Original Mix)' from the title into mix_name.
263b0bcba28f,Tigerskin,Take The E-Train,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Tigerskin,Take The E-Train,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Tag was already in clean 'Artist - Title' form; no corrections needed.
26705124e39f,Fabrizio Maurizi,Mundaka,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Fabrizio Maurizi,Mundaka,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Tags appeared clean; no corrections needed.
270a0b78aba7,2000 And One,Tropical Melons (Original Mix),1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,2000 And One,Tropical Melons,Original Mix,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Title contained a mix version in parentheses; extracted 'Original Mix' as mix_name and cleaned title to 'Tropical Melons'. Artist spelling kept as '2000 And One'.
2743fbe8a107,Marc Houle,Does Your Car Speak,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Marc Houle,Does Your Car Speak,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Tags appear clean; no changes needed.
27f3e02f3bc5,Marek Bois,Memento Moments (Delete Aka Sergio Munoz Rmx),1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Marek Bois,Memento Moments,Delete aka Sergio Muñoz Remix,Delete aka Sergio Muñoz,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Title parsed as 'Memento Moments'; mix info '(Delete Aka Sergio Munoz Rmx)' expanded to 'Delete aka Sergio Muñoz Remix' with corrected capitalization and accent; remixer captured.
285bb68d3557,Marc Antona,Not A Serious Thing,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Marc Antona,Not a Serious Thing,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Artist field was valid. Normalized title capitalization; no mix info present.
2877bc8c296c,TG,Cave The Speakers (Konrad Black Remix),1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,TG,Cave The Speakers,Konrad Black Remix,Konrad Black,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Recognized and extracted remix credit from title; set title to 'Cave The Speakers' and mix name to 'Konrad Black Remix' with remixer 'Konrad Black'. Artist tag 'TG' retained as provided.
2a121fc5a322,Matt Star,Balztanz Der Schwingungen - Original Mix,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Matt Star,Balztanz der Schwingungen,Original Mix,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Parsed artist from field; extracted 'Original Mix' as mix_name; normalised title capitalisation from 'Balztanz Der Schwingungen - Original Mix' to 'Balztanz der Schwingungen'.
2a46086c8d3f,Gel Abril,Your Face Is A Mess (Mark Broom Remix),1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,True,medium,Gel Abril,Your Face Is A Mess,Mark Broom Remix,Mark Broom,,,,,unknown,,,tech house,jacking; driving; tooly,127,,high,driving; tense; gritty,peak-time,"stripped, rolling, jacking",thudding 4/4 kick; snappy claps; rolling hi-hats; percussive shuffle,"dark, rolling sub-bass that underpins the groove",,minimal synth stabs; FX sweeps,raw; lean; drum-led,"tense, no-nonsense focus",locks the floor and ratchets the room into peak-time momentum,"Mark Broom turns Gel Abril’s cut into a jacking, drum-forward weapon. Stripped to punchy kicks, crisp hats and pressure-building low end, it drives relentlessly without frills. A no-nonsense peak tool that tightens the mix and lifts energy on command.",known track,Shlomi Aber; Radio Slave; Marco Carola; Mark Broom; D'Julz,"Mark Broom delivers a tougher, jacking take on Gel Abril’s 'Your Face Is A Mess', focusing on driving drums and a rolling low-end for peak-time use.",Title already included the remix credit; extracted 'Mark Broom Remix' as mix_name and remixer. No further cleaning needed.
2aa59101c70b,Claude VonStroke & Christian Martin,Groundhog Day,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Claude VonStroke; Christian Martin,Groundhog Day,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Artists parsed as two primaries separated by '&'; title is clean with no mix/version info detected.
2aa86d8db878,Innersphere Aka Shinedoe,Phunk (Ricardo Villalobos Remix),1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Innersphere aka Shinedoe,Phunk,Ricardo Villalobos Remix,Ricardo Villalobos,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Artist/title were clean; parsed the parenthetical as mix name; normalized 'aka' casing and extracted remixer.
2bc6da28f349,B2 Kasper,Turn Tricks On The Side,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Kasper,Turn Tricks On The Side,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Artist field contained a vinyl side prefix; stripped 'B2' to keep artist as 'Kasper'. Title kept as 'Turn Tricks On The Side'. No mix name or remixers indicated.
